ID,AGE,WORKCLASS,FNLWGT,EDUCATION,EDUCATION_NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,INCOME
25365,45,"Self-emp-not-inc",210364,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,80,"large"
25369,57,"Private",161964,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"small"
25373,60,"Private",166330,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",99999,0,40,"large"
25377,21,"Private",156687,"Some-college",10,"Never-married","Sales","Own-child","Asian-Pac-Islander","Male",0,0,30,"small"
25381,76,"Local-gov",329355,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,13,"small"
25385,22,"Private",148294,"11th",7,"Never-married","Craft-repair","Own-child","White","Male",0,0,35,"small"
25389,27,"Private",78529,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Female",0,0,15,"small"
25393,57,"Local-gov",199546,"Masters",14,"Divorced","Other-service","Unmarried","Black","Female",0,0,40,"small"
25397,34,"Local-gov",325792,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
25401,49,"Local-gov",321851,"Assoc-acdm",12,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,30,"small"
25405,59,"Private",102193,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"small"
25409,42,"Private",173590,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,1628,40,"small"
25413,47,"Private",316101,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"small"
25417,53,"Private",99185,"HS-grad",9,"Widowed","Craft-repair","Unmarried","White","Male",0,0,40,"large"
25421,18,"Private",60981,"Some-college",10,"Never-married","Sales","Own-child","White","Female",2176,0,35,"small"
25429,22,"Private",34443,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,25,"small"
25433,48,"Local-gov",148549,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"small"
25437,53,"Private",180439,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"large"
25441,46,"Private",319163,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"small"
25445,56,"Self-emp-inc",119891,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1672,40,"small"
25449,29,"Private",112403,"Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,35,"small"
25453,45,"Private",100651,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Male",0,1980,40,"small"
25457,54,"Private",182314,"Doctorate",16,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,50,"large"
25461,34,"Private",27494,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","Amer-Indian-Eskimo","Male",0,0,48,"large"
25465,24,"Private",165064,"Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"small"
25469,27,"Private",209891,"Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,0,50,"small"
25473,40,"Private",193144,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,36,"small"
25477,59,"Private",110820,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,38,"large"
25481,26,"Private",165673,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"small"
25485,25,"State-gov",157028,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"small"
25489,26,"Local-gov",163189,"Some-college",10,"Married-civ-spouse","Other-service","Other-relative","White","Male",0,0,40,"small"
25493,58,"Private",374108,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"small"
25497,67,"State-gov",160158,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,8,"small"
25501,29,"Without-pay",212588,"Some-college",10,"Married-civ-spouse","Farming-fishing","Own-child","White","Male",0,0,65,"small"
25505,52,"Private",135607,"Some-college",10,"Widowed","Other-service","Unmarried","Black","Female",0,0,40,"small"
25509,34,"Private",157289,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
25513,20,"Private",183594,"Some-college",10,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"small"
25517,54,"Private",447555,"10th",6,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,"small"
25521,48,"State-gov",49595,"Masters",14,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,72,"small"
25529,54,"Self-emp-inc",196328,"Bachelors",13,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,40,"small"
25533,43,"Private",245056,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",0,0,40,"large"
25537,25,"Private",187577,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
25541,39,"Private",134367,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,1977,24,"large"
25545,55,"Private",208019,"5th-6th",3,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"small"
25549,51,"Private",673764,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"large"
25553,23,"Private",152140,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"small"
25557,25,"State-gov",99076,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Female",2597,0,50,"small"
25561,60,"Local-gov",202473,"Assoc-voc",11,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"small"
25565,19,"Private",64112,"12th",8,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"small"
25573,31,"State-gov",78291,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"small"
25577,30,"Private",121142,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"large"
25581,48,"Private",93476,"HS-grad",9,"Separated","Adm-clerical","Not-in-family","White","Female",0,2001,40,"small"
25585,28,"Private",62535,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,43,"small"
25593,26,"Private",284343,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"small"
25597,28,"Private",288598,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"small"
25601,51,"Local-gov",186416,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"small"
25605,49,"Private",225454,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"large"
25609,36,"Private",187983,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"small"
25613,59,"Private",145574,"11th",7,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"small"
25617,42,"Private",183384,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,40,"small"
25621,42,"Local-gov",186909,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,45,"large"
25625,39,"Private",30916,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
25629,53,"Self-emp-inc",188067,"Some-college",10,"Widowed","Sales","Unmarried","White","Female",0,0,40,"small"
25633,46,"Private",186172,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",3103,0,40,"large"
25641,40,"Federal-gov",73883,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"large"
25645,27,"Private",118230,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"small"
25649,32,"Self-emp-not-inc",84119,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"small"
25653,42,"Private",144995,"Preschool",1,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,25,"small"
25657,27,"Private",167737,"12th",8,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,45,"small"
25661,43,"Self-emp-inc",117158,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,60,"large"
25665,47,"Private",190072,"Some-college",10,"Divorced","Sales","Unmarried","White","Male",0,0,50,"small"
25669,69,"Self-emp-not-inc",37745,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,8,"small"
25673,42,"Private",220776,"HS-grad",9,"Separated","Handlers-cleaners","Unmarried","White","Male",0,0,40,"small"
25677,53,"Private",147476,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","Black","Female",0,0,40,"small"
25681,38,"Local-gov",172855,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",0,1887,40,"large"
25685,25,"Private",112835,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"small"
25689,50,"Private",36480,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"small"
25693,39,"Private",65738,"Masters",14,"Never-married","Other-service","Not-in-family","White","Female",0,0,32,"small"
25697,31,"Private",377374,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"small"
25701,27,"Private",194243,"Prof-school",15,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"small"
25705,18,"Private",96445,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,24,"small"
25709,43,"Private",144371,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,42,"large"
25713,52,"Federal-gov",125796,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","Black","Male",0,0,40,"small"
25717,38,"Private",446654,"9th",5,"Married-spouse-absent","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"small"
25721,40,"Private",241895,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"small"
25725,53,"Local-gov",103995,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,1876,54,"small"
25729,62,"Private",177791,"10th",6,"Divorced","Other-service","Own-child","White","Female",0,0,40,"small"
25733,64,"Private",98586,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"large"
25737,51,"Private",249706,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"small"
25741,41,"Private",289669,"HS-grad",9,"Widowed","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"small"
25745,31,"Private",266126,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"small"
25753,36,"Private",247600,"Assoc-acdm",12,"Divorced","Exec-managerial","Unmarried","Asian-Pac-Islander","Female",0,0,40,"small"
25757,22,"Private",229987,"Some-college",10,"Never-married","Tech-support","Other-relative","Asian-Pac-Islander","Female",0,0,32,"small"
25761,48,"State-gov",120131,"HS-grad",9,"Divorced","Craft-repair","Own-child","White","Male",8614,0,40,"large"
25765,52,"Private",123011,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"large"
25769,19,"Private",236879,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Female",0,0,35,"small"
25777,21,"Private",349041,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"small"
25781,20,"Private",113200,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Female",0,0,6,"small"
25785,36,"Private",112512,"12th",8,"Separated","Other-service","Unmarried","White","Female",0,0,40,"small"
25789,18,"Private",170627,"11th",7,"Never-married","Other-service","Own-child","White","Female",0,0,15,"small"
25793,46,"Local-gov",207946,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,43,"small"
25797,46,"Private",456062,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,2415,55,"large"
25801,54,"Self-emp-inc",206964,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,1977,40,"large"
25805,30,"Private",113364,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"small"
25809,36,"Private",153066,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"large"
25813,64,"Private",169482,"Some-college",10,"Married-spouse-absent","Exec-managerial","Unmarried","White","Female",0,0,40,"small"
25817,31,"Private",123983,"Some-college",10,"Separated","Sales","Unmarried","Asian-Pac-Islander","Male",0,0,40,"small"
25821,45,"State-gov",130206,"HS-grad",9,"Divorced","Adm-clerical","Other-relative","White","Female",0,0,40,"small"
25825,35,"Self-emp-not-inc",190387,"Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,45,"small"
25829,55,"Self-emp-not-inc",185195,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"large"
25833,46,"Self-emp-not-inc",82572,"HS-grad",9,"Widowed","Other-service","Other-relative","White","Female",0,0,40,"small"
25837,48,"Self-emp-not-inc",179337,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"small"
25841,46,"Private",321327,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",7298,0,45,"large"
25845,29,"Private",367329,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"small"
25849,42,"Self-emp-not-inc",82297,"7th-8th",4,"Married-civ-spouse","Other-service","Wife","Black","Female",0,0,50,"small"
25853,36,"Self-emp-not-inc",67728,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"large"
25857,42,"Self-emp-not-inc",109273,"Some-college",10,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,"small"
25861,27,"Private",493689,"Bachelors",13,"Never-married","Tech-support","Not-in-family","Black","Female",0,0,40,"small"
25865,29,"Private",209472,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,38,"small"
25869,51,"Private",263836,"HS-grad",9,"Widowed","Handlers-cleaners","Not-in-family","White","Male",0,0,30,"small"
25873,23,"Private",240137,"5th-6th",3,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,55,"small"
25877,62,"Self-emp-not-inc",182998,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,10,"small"
25881,38,"Private",175232,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"small"
25885,52,"Federal-gov",192065,"Some-college",10,"Separated","Exec-managerial","Not-in-family","White","Female",0,0,40,"small"
25889,40,"Private",445382,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"large"
25893,26,"Private",289700,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,25,"small"
25897,42,"Private",54611,"Some-college",10,"Divorced","Farming-fishing","Not-in-family","White","Male",0,0,40,"small"
25901,35,"Private",186815,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"small"
25905,31,"Local-gov",178449,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"large"
25909,41,"Self-emp-not-inc",100800,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,70,"large"
25913,74,"State-gov",236012,"7th-8th",4,"Widowed","Handlers-cleaners","Not-in-family","White","Female",0,0,20,"small"
25917,30,"Private",151001,"5th-6th",3,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",3464,0,40,"small"
25921,24,"Private",278130,"Assoc-voc",11,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"small"
25925,46,"Self-emp-inc",256909,"HS-grad",9,"Married-spouse-absent","Farming-fishing","Not-in-family","White","Male",3325,0,45,"small"
25933,69,"Private",197080,"HS-grad",9,"Widowed","Adm-clerical","Unmarried","White","Male",0,0,8,"small"
25937,46,"Private",270693,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",3674,0,30,"small"
25941,24,"Private",235071,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"large"
25945,28,"Private",23324,"Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"small"
25949,31,"Private",124569,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"large"
25953,48,"Self-emp-not-inc",115971,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"small"
25957,32,"Private",27207,"10th",6,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"small"
25961,27,"Private",159897,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,37,"small"
25965,49,"Private",148475,"Assoc-voc",11,"Divorced","Tech-support","Unmarried","White","Female",0,0,40,"small"
25969,34,"Private",148226,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,48,"small"
25973,26,"Private",100147,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,45,"large"
25985,41,"Local-gov",201435,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,"small"
25989,35,"Private",198841,"Assoc-voc",11,"Divorced","Tech-support","Own-child","White","Male",0,0,35,"small"
25993,56,"Private",213105,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,36,"large"
25997,64,"Private",125684,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
26001,19,"Private",236570,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,16,"small"
26005,56,"Private",220187,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,45,"large"
26009,34,"Private",261418,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"small"
26017,17,"Local-gov",175587,"11th",7,"Never-married","Protective-serv","Own-child","White","Male",0,0,30,"small"
26021,47,"Private",220124,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"small"
26025,38,"Self-emp-not-inc",34180,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,35,"small"
26029,38,"Private",185203,"HS-grad",9,"Widowed","Other-service","Unmarried","White","Female",0,0,20,"small"
26033,35,"Private",84787,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"small"
26037,38,"Self-emp-not-inc",127772,"HS-grad",9,"Divorced","Farming-fishing","Own-child","White","Male",0,0,50,"small"
26045,42,"Private",177989,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"small"
26049,30,"Private",270886,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"small"
26053,19,"Private",306225,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,25,"small"
26057,25,"Private",53147,"Bachelors",13,"Never-married","Exec-managerial","Own-child","Black","Male",0,0,50,"small"
26061,52,"Local-gov",155141,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"large"
26065,34,"Self-emp-not-inc",124052,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,30,"small"
26069,55,"Federal-gov",186791,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"small"
26073,24,"Private",180931,"Bachelors",13,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,30,"small"
26077,34,"Private",226443,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"large"
26081,49,"Private",246183,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"large"
26085,59,"Private",167963,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Male",0,0,40,"small"
26089,17,"Private",225507,"11th",7,"Never-married","Handlers-cleaners","Not-in-family","Black","Female",0,0,15,"small"
26093,41,"Local-gov",132125,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"small"
26097,39,"Private",129573,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,"large"
26101,40,"Self-emp-not-inc",173716,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"large"
26105,48,"Private",216093,"Bachelors",13,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"small"
26109,34,"Private",80058,"Prof-school",15,"Never-married","Exec-managerial","Own-child","White","Male",0,0,50,"small"
26113,20,"Private",117222,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,50,"small"
26117,26,"Local-gov",219760,"HS-grad",9,"Never-married","Other-service","Other-relative","White","Male",0,0,16,"small"
26121,29,"Private",210869,"Some-college",10,"Never-married","Sales","Own-child","Black","Male",0,0,80,"small"
26125,43,"State-gov",101383,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"large"
26129,44,"Federal-gov",251305,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"large"
26133,41,"State-gov",58930,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"small"
26137,44,"Private",183542,"Bachelors",13,"Widowed","Prof-specialty","Unmarried","White","Female",0,0,32,"small"
26141,36,"Private",51089,"Bachelors",13,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,60,"small"
26145,36,"Local-gov",61299,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
26149,49,"Local-gov",159726,"11th",7,"Divorced","Handlers-cleaners","Unmarried","White","Male",0,0,40,"small"
26153,27,"Private",32519,"Some-college",10,"Married-civ-spouse","Sales","Husband","Asian-Pac-Islander","Male",0,0,55,"small"
26157,36,"Private",195385,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Amer-Indian-Eskimo","Male",0,0,40,"small"
26161,24,"Private",137591,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,10,"small"
26165,29,"Private",274010,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,45,"small"
26169,29,"Private",152951,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"large"
26173,59,"Self-emp-inc",141326,"Assoc-voc",11,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,50,"large"
26177,25,"State-gov",295912,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,20,"small"
26181,60,"Private",282923,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7298,0,40,"large"
26185,18,"Private",187240,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,18,"small"
26189,52,"Local-gov",152795,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,52,"large"
26193,35,"Private",194591,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"small"
26197,28,"Private",29444,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","Amer-Indian-Eskimo","Male",0,0,40,"small"
26201,30,"Private",342709,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"small"
26205,22,"Private",37894,"HS-grad",9,"Separated","Other-service","Other-relative","White","Male",0,0,35,"small"
26209,36,"Self-emp-not-inc",347491,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"small"
26213,26,"Local-gov",288781,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,42,"small"
26217,25,"Local-gov",276249,"Masters",14,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"small"
26221,28,"Private",392100,"HS-grad",9,"Married-civ-spouse","Craft-repair","Own-child","White","Male",0,0,40,"small"
26225,21,"Local-gov",218445,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"small"
26229,21,"Private",118401,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"small"
26233,51,"Private",215854,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,50,"small"
26237,32,"Private",177792,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,48,"large"
26241,46,"Private",149640,"7th-8th",4,"Married-spouse-absent","Transport-moving","Not-in-family","White","Male",0,0,45,"small"
26249,65,"Private",180807,"HS-grad",9,"Separated","Protective-serv","Not-in-family","White","Male",991,0,20,"small"
26253,28,"Private",55360,"Some-college",10,"Never-married","Sales","Not-in-family","Black","Male",0,0,50,"small"
26257,29,"Private",231287,"Some-college",10,"Divorced","Tech-support","Unmarried","White","Male",0,0,40,"small"
26261,60,"Private",165517,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"small"
26265,29,"Private",250967,"Assoc-voc",11,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"small"
26269,37,"Self-emp-not-inc",137527,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Female",0,2559,60,"large"
26273,19,"Private",175081,"9th",5,"Never-married","Craft-repair","Other-relative","White","Male",0,0,60,"small"
26277,27,"Private",394927,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"small"
26281,38,"Private",34378,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"small"
26285,37,"Private",329026,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"large"
26289,24,"Private",21154,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,30,"small"
26293,40,"Private",198270,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"small"
26301,50,"Self-emp-not-inc",167728,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"large"
26305,57,"Private",98926,"Some-college",10,"Widowed","Tech-support","Not-in-family","White","Female",0,0,16,"small"
26309,55,"Self-emp-not-inc",170350,"HS-grad",9,"Divorced","Other-service","Other-relative","White","Female",0,0,40,"small"
26317,18,"Private",205218,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,20,"small"
26321,45,"Private",206459,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"small"
26325,18,"Private",77845,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,1602,15,"small"
26329,28,"Private",145284,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,70,"small"
26333,55,"Private",175942,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,55,"large"
26337,55,"Private",193374,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"large"
26341,27,"Private",177072,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"small"
26345,23,"Private",100345,"Bachelors",13,"Never-married","Sales","Own-child","White","Male",0,0,20,"small"
26353,50,"State-gov",276241,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"large"
26357,34,"Private",99872,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",3103,0,40,"large"
26361,51,"Self-emp-inc",351278,"Bachelors",13,"Divorced","Farming-fishing","Unmarried","White","Male",0,0,50,"small"
26365,31,"Private",387116,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,36,"small"
26369,34,"Private",381153,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"large"
26373,41,"Private",176452,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"small"
